run_name,pretrain_steps,seed,model_hidden_dim,model_heads,model_depth,episode,win_rate,draw_rate
pretrain_40_half-seed4,40,4,96,3,2,500,0.0,0.775
pretrain_40_half-seed4,40,4,96,3,2,600,0.0,0.885
pretrain_40_half-seed4,40,4,96,3,2,700,0.0,0.915
pretrain_40_half-seed4,40,4,96,3,2,800,0.0,0.885
pretrain_40_half-seed4,40,4,96,3,2,900,0.0,0.875
pretrain_40_half-seed4,40,4,96,3,2,1000,0.0,0.91
pretrain_40_half-seed4,40,4,96,3,2,1100,0.0,0.94
pretrain_40_half-seed4,40,4,96,3,2,1200,0.0,0.925
pretrain_40_half-seed4,40,4,96,3,2,1300,0.0,0.95
pretrain_40_half-seed4,40,4,96,3,2,1400,0.0,0.955
pretrain_40_half-seed4,40,4,96,3,2,1500,0.0,0.935
pretrain_40_half-seed4,40,4,96,3,2,1600,0.0,0.965
pretrain_40_half-seed4,40,4,96,3,2,1700,0.0,0.985
pretrain_40_half-seed4,40,4,96,3,2,1800,0.0,0.99
pretrain_60_half-seed0,60,0,96,3,2,0,0.0,0.1
pretrain_60_half-seed0,60,0,96,3,2,100,0.0,0.255
pretrain_60_half-seed0,60,0,96,3,2,200,0.0,0.355
pretrain_60_half-seed0,60,0,96,3,2,300,0.0,0.66
pretrain_60_half-seed0,60,0,96,3,2,400,0.0,0.77
pretrain_60_half-seed0,60,0,96,3,2,500,0.0,0.9
pretrain_60_half-seed0,60,0,96,3,2,600,0.0,0.9
pretrain_60_half-seed0,60,0,96,3,2,700,0.0,0.91
pretrain_60_half-seed0,60,0,96,3,2,800,0.0,0.94
pretrain_60_half-seed0,60,0,96,3,2,900,0.0,0.945
pretrain_60_half-seed0,60,0,96,3,2,1000,0.0,0.935
pretrain_60_half-seed0,60,0,96,3,2,1100,0.0,0.955
pretrain_60_half-seed0,60,0,96,3,2,1200,0.0,0.975
pretrain_60_half-seed0,60,0,96,3,2,1300,0.0,0.97
pretrain_60_half-seed0,60,0,96,3,2,1400,0.0,0.995
pretrain_60_half-seed1,60,1,96,3,2,0,0.0,0.115
pretrain_60_half-seed1,60,1,96,3,2,100,0.0,0.245
pretrain_60_half-seed1,60,1,96,3,2,200,0.0,0.375
pretrain_60_half-seed1,60,1,96,3,2,300,0.0,0.65
pretrain_60_half-seed1,60,1,96,3,2,400,0.0,0.735
pretrain_60_half-seed1,60,1,96,3,2,500,0.0,0.835
pretrain_60_half-seed1,60,1,96,3,2,600,0.0,0.91
pretrain_60_half-seed1,60,1,96,3,2,700,0.0,0.9
pretrain_60_half-seed1,60,1,96,3,2,800,0.0,0.93
pretrain_60_half-seed1,60,1,96,3,2,900,0.0,0.905
pretrain_60_half-seed1,60,1,96,3,2,1000,0.0,0.96
pretrain_60_half-seed1,60,1,96,3,2,1100,0.0,0.955
pretrain_60_half-seed1,60,1,96,3,2,1200,0.0,0.93
pretrain_60_half-seed1,60,1,96,3,2,1300,0.0,0.945
pretrain_60_half-seed1,60,1,96,3,2,1400,0.0,0.98
pretrain_60_half-seed1,60,1,96,3,2,1500,0.0,0.98
pretrain_60_half-seed1,60,1,96,3,2,1600,0.0,0.975
pretrain_60_half-seed1,60,1,96,3,2,1700,0.0,0.96
pretrain_60_half-seed1,60,1,96,3,2,1800,0.0,0.96
pretrain_60_half-seed1,60,1,96,3,2,1900,0.0,0.97
pretrain_60_half-seed1,60,1,96,3,2,2000,0.0,0.97
pretrain_60_half-seed1,60,1,96,3,2,2100,0.0,0.985
pretrain_60_half-seed1,60,1,96,3,2,2200,0.0,0.99
pretrain_60_half-seed2,60,2,96,3,2,0,0.0,0.13
pretrain_60_half-seed2,60,2,96,3,2,100,0.0,0.25
pretrain_60_half-seed2,60,2,96,3,2,200,0.0,0.34
pretrain_60_half-seed2,60,2,96,3,2,300,0.0,0.56
pretrain_60_half-seed2,60,2,96,3,2,400,0.0,0.74
pretrain_60_half-seed2,60,2,96,3,2,500,0.0,0.84
pretrain_60_half-seed2,60,2,96,3,2,600,0.0,0.915
pretrain_60_half-seed2,60,2,96,3,2,700,0.0,0.965
pretrain_60_half-seed2,60,2,96,3,2,800,0.0,0.935
pretrain_60_half-seed2,60,2,96,3,2,900,0.0,0.945
pretrain_60_half-seed2,60,2,96,3,2,1000,0.0,0.95
pretrain_60_half-seed2,60,2,96,3,2,1100,0.0,0.97
pretrain_60_half-seed2,60,2,96,3,2,1200,0.0,0.955
pretrain_60_half-seed2,60,2,96,3,2,1300,0.0,0.965
pretrain_60_half-seed2,60,2,96,3,2,1400,0.0,0.97
pretrain_60_half-seed2,60,2,96,3,2,1500,0.0,0.97
pretrain_60_half-seed2,60,2,96,3,2,1600,0.0,0.975
pretrain_60_half-seed2,60,2,96,3,2,1700,0.0,0.975
pretrain_60_half-seed2,60,2,96,3,2,1800,0.0,0.95
pretrain_60_half-seed2,60,2,96,3,2,1900,0.0,0.97
pretrain_60_half-seed2,60,2,96,3,2,2000,0.0,0.98
pretrain_60_half-seed2,60,2,96,3,2,2100,0.0,0.96
pretrain_60_half-seed2,60,2,96,3,2,2200,0.0,0.955
pretrain_60_half-seed2,60,2,96,3,2,2300,0.0,0.985
pretrain_60_half-seed2,60,2,96,3,2,2400,0.0,0.98
pretrain_60_half-seed2,60,2,96,3,2,2500,0.0,0.99
pretrain_60_half-seed3,60,3,96,3,2,0,0.0,0.15
pretrain_60_half-seed3,60,3,96,3,2,100,0.0,0.165
pretrain_60_half-seed3,60,3,96,3,2,200,0.0,0.325
pretrain_60_half-seed3,60,3,96,3,2,300,0.0,0.58
pretrain_60_half-seed3,60,3,96,3,2,400,0.0,0.73
pretrain_60_half-seed3,60,3,96,3,2,500,0.0,0.805
pretrain_60_half-seed3,60,3,96,3,2,600,0.0,0.875
pretrain_60_half-seed3,60,3,96,3,2,700,0.0,0.9
pretrain_60_half-seed3,60,3,96,3,2,800,0.0,0.885
pretrain_60_half-seed3,60,3,96,3,2,900,0.0,0.935
pretrain_60_half-seed3,60,3,96,3,2,1000,0.0,0.94
pretrain_60_half-seed3,60,3,96,3,2,1100,0.0,0.955
pretrain_60_half-seed3,60,3,96,3,2,1200,0.0,0.94
pretrain_60_half-seed3,60,3,96,3,2,1300,0.0,0.97
pretrain_60_half-seed3,60,3,96,3,2,1400,0.0,0.98
pretrain_60_half-seed3,60,3,96,3,2,1500,0.0,0.975
pretrain_60_half-seed3,60,3,96,3,2,1600,0.0,0.985
pretrain_60_half-seed3,60,3,96,3,2,1700,0.0,0.97
pretrain_60_half-seed3,60,3,96,3,2,1800,0.0,0.985
pretrain_60_half-seed3,60,3,96,3,2,1900,0.0,0.97
pretrain_60_half-seed3,60,3,96,3,2,2000,0.0,0.975
pretrain_60_half-seed3,60,3,96,3,2,2100,0.0,0.97
pretrain_60_half-seed3,60,3,96,3,2,2200,0.0,0.99
pretrain_60_half-seed4,60,4,96,3,2,0,0.0,0.165
pretrain_60_half-seed4,60,4,96,3,2,100,0.0,0.245
pretrain_60_half-seed4,60,4,96,3,2,200,0.0,0.475
pretrain_60_half-seed4,60,4,96,3,2,300,0.0,0.655
pretrain_60_half-seed4,60,4,96,3,2,400,0.0,0.815
pretrain_60_half-seed4,60,4,96,3,2,500,0.0,0.87
pretrain_60_half-seed4,60,4,96,3,2,600,0.0,0.91
pretrain_60_half-seed4,60,4,96,3,2,700,0.0,0.88
pretrain_60_half-seed4,60,4,96,3,2,800,0.0,0.945
pretrain_60_half-seed4,60,4,96,3,2,900,0.0,0.965
pretrain_60_half-seed4,60,4,96,3,2,1000,0.0,0.955
pretrain_60_half-seed4,60,4,96,3,2,1100,0.0,0.97
pretrain_60_half-seed4,60,4,96,3,2,1200,0.0,0.95
pretrain_60_half-seed4,60,4,96,3,2,1300,0.0,0.955
pretrain_60_half-seed4,60,4,96,3,2,1400,0.0,0.965
pretrain_60_half-seed4,60,4,96,3,2,1500,0.0,0.98
pretrain_60_half-seed4,60,4,96,3,2,1600,0.0,0.985
pretrain_60_half-seed4,60,4,96,3,2,1700,0.0,0.96
pretrain_60_half-seed4,60,4,96,3,2,1800,0.0,0.98
pretrain_60_half-seed4,60,4,96,3,2,1900,0.0,0.98
pretrain_60_half-seed4,60,4,96,3,2,2000,0.0,0.97
pretrain_60_half-seed4,60,4,96,3,2,2100,0.0,0.94
pretrain_60_half-seed4,60,4,96,3,2,2200,0.0,0.97
pretrain_60_half-seed4,60,4,96,3,2,2300,0.0,0.975
pretrain_60_half-seed4,60,4,96,3,2,2400,0.0,0.97
pretrain_60_half-seed4,60,4,96,3,2,2500,0.0,0.965
pretrain_60_half-seed4,60,4,96,3,2,2600,0.0,0.975
pretrain_60_half-seed4,60,4,96,3,2,2700,0.0,0.97
pretrain_60_half-seed4,60,4,96,3,2,2800,0.0,0.975
pretrain_60_half-seed4,60,4,96,3,2,2900,0.0,0.985
pretrain_60_half-seed4,60,4,96,3,2,3000,0.0,0.975
pretrain_60_half-seed4,60,4,96,3,2,3100,0.0,0.97
pretrain_60_half-seed4,60,4,96,3,2,3200,0.0,0.97
pretrain_60_half-seed4,60,4,96,3,2,3300,0.0,0.985
pretrain_60_half-seed4,60,4,96,3,2,3400,0.0,0.995
pretrain_80_half-seed0,80,0,96,3,2,0,0.0,0.055
pretrain_80_half-seed0,80,0,96,3,2,100,0.0,0.23
pretrain_80_half-seed0,80,0,96,3,2,200,0.0,0.295
pretrain_80_half-seed0,80,0,96,3,2,300,0.0,0.63
pretrain_80_half-seed0,80,0,96,3,2,400,0.0,0.79
pretrain_80_half-seed0,80,0,96,3,2,500,0.0,0.92
pretrain_80_half-seed0,80,0,96,3,2,600,0.0,0.95
pretrain_80_half-seed0,80,0,96,3,2,700,0.0,0.865
pretrain_80_half-seed0,80,0,96,3,2,800,0.0,0.96
pretrain_80_half-seed0,80,0,96,3,2,900,0.0,0.965
pretrain_80_half-seed0,80,0,96,3,2,1000,0.0,0.94
pretrain_80_half-seed0,80,0,96,3,2,1100,0.0,0.96
pretrain_80_half-seed0,80,0,96,3,2,1200,0.0,0.975
pretrain_80_half-seed0,80,0,96,3,2,1300,0.0,0.975
pretrain_80_half-seed0,80,0,96,3,2,1400,0.0,0.99
pretrain_80_half-seed1,80,1,96,3,2,0,0.0,0.055
pretrain_80_half-seed1,80,1,96,3,2,100,0.0,0.27
pretrain_80_half-seed1,80,1,96,3,2,200,0.0,0.455
pretrain_80_half-seed1,80,1,96,3,2,300,0.0,0.735
pretrain_80_half-seed1,80,1,96,3,2,400,0.0,0.825
pretrain_80_half-seed1,80,1,96,3,2,500,0.0,0.895
pretrain_80_half-seed1,80,1,96,3,2,600,0.0,0.865
pretrain_80_half-seed1,80,1,96,3,2,700,0.0,0.925
pretrain_80_half-seed1,80,1,96,3,2,800,0.0,0.96
pretrain_80_half-seed1,80,1,96,3,2,900,0.0,0.92
pretrain_80_half-seed1,80,1,96,3,2,1000,0.0,0.935
pretrain_80_half-seed1,80,1,96,3,2,1100,0.0,0.95
pretrain_80_half-seed1,80,1,96,3,2,1200,0.0,0.945
pretrain_80_half-seed1,80,1,96,3,2,1300,0.0,0.955
pretrain_80_half-seed1,80,1,96,3,2,1400,0.0,0.98
pretrain_80_half-seed1,80,1,96,3,2,1500,0.0,0.985
pretrain_80_half-seed1,80,1,96,3,2,1600,0.0,0.97
pretrain_80_half-seed1,80,1,96,3,2,1700,0.0,0.97
pretrain_80_half-seed1,80,1,96,3,2,1800,0.0,0.98
pretrain_80_half-seed1,80,1,96,3,2,1900,0.0,0.965
pretrain_80_half-seed1,80,1,96,3,2,2000,0.0,0.97
pretrain_80_half-seed1,80,1,96,3,2,2100,0.0,0.96
pretrain_80_half-seed1,80,1,96,3,2,2200,0.0,0.97
pretrain_80_half-seed1,80,1,96,3,2,2300,0.0,0.945
pretrain_80_half-seed1,80,1,96,3,2,2400,0.0,0.975
pretrain_80_half-seed1,80,1,96,3,2,2500,0.0,0.995
pretrain_80_half-seed2,80,2,96,3,2,0,0.0,0.08
pretrain_80_half-seed2,80,2,96,3,2,100,0.0,0.175
pretrain_80_half-seed2,80,2,96,3,2,200,0.0,0.31
pretrain_80_half-seed2,80,2,96,3,2,300,0.0,0.605
pretrain_80_half-seed2,80,2,96,3,2,400,0.0,0.755
pretrain_80_half-seed2,80,2,96,3,2,500,0.0,0.895
pretrain_80_half-seed2,80,2,96,3,2,600,0.0,0.93
pretrain_80_half-seed2,80,2,96,3,2,700,0.0,0.96
pretrain_80_half-seed2,80,2,96,3,2,800,0.0,0.95
pretrain_80_half-seed2,80,2,96,3,2,900,0.0,0.96
pretrain_80_half-seed2,80,2,96,3,2,1000,0.0,0.965
pretrain_80_half-seed2,80,2,96,3,2,1100,0.0,0.975
pretrain_80_half-seed2,80,2,96,3,2,1200,0.0,0.975
pretrain_80_half-seed2,80,2,96,3,2,1300,0.0,0.975
pretrain_80_half-seed2,80,2,96,3,2,1400,0.0,0.98
pretrain_80_half-seed2,80,2,96,3,2,1500,0.0,0.98
pretrain_80_half-seed2,80,2,96,3,2,1600,0.0,0.96
pretrain_80_half-seed2,80,2,96,3,2,1700,0.0,0.965
pretrain_80_half-seed2,80,2,96,3,2,1800,0.0,0.965
pretrain_80_half-seed2,80,2,96,3,2,1900,0.0,0.965
pretrain_80_half-seed2,80,2,96,3,2,2000,0.0,0.985
pretrain_80_half-seed2,80,2,96,3,2,2100,0.0,0.965
pretrain_80_half-seed2,80,2,96,3,2,2200,0.0,0.975
pretrain_80_half-seed2,80,2,96,3,2,2300,0.0,0.985
pretrain_80_half-seed2,80,2,96,3,2,2400,0.0,0.985
pretrain_80_half-seed2,80,2,96,3,2,2500,0.0,0.99
pretrain_80_half-seed3,80,3,96,3,2,0,0.0,0.075
pretrain_80_half-seed3,80,3,96,3,2,100,0.0,0.235
pretrain_80_half-seed3,80,3,96,3,2,200,0.0,0.505
pretrain_80_half-seed3,80,3,96,3,2,300,0.0,0.705
pretrain_80_half-seed3,80,3,96,3,2,400,0.0,0.825
pretrain_80_half-seed3,80,3,96,3,2,500,0.0,0.87
pretrain_80_half-seed3,80,3,96,3,2,600,0.0,0.905
pretrain_80_half-seed3,80,3,96,3,2,700,0.0,0.945
pretrain_80_half-seed3,80,3,96,3,2,800,0.0,0.98
pretrain_80_half-seed3,80,3,96,3,2,900,0.0,0.935
pretrain_80_half-seed3,80,3,96,3,2,1000,0.0,0.95
pretrain_80_half-seed3,80,3,96,3,2,1100,0.0,0.985
pretrain_80_half-seed3,80,3,96,3,2,1200,0.0,0.93
pretrain_80_half-seed3,80,3,96,3,2,1300,0.0,0.97
pretrain_80_half-seed3,80,3,96,3,2,1400,0.0,0.96
pretrain_80_half-seed3,80,3,96,3,2,1500,0.0,0.97
pretrain_80_half-seed3,80,3,96,3,2,1600,0.0,0.98
pretrain_80_half-seed3,80,3,96,3,2,1700,0.0,0.97
pretrain_80_half-seed3,80,3,96,3,2,1800,0.0,0.975
pretrain_80_half-seed3,80,3,96,3,2,1900,0.0,0.98
pretrain_80_half-seed3,80,3,96,3,2,2000,0.0,0.985
pretrain_80_half-seed3,80,3,96,3,2,2100,0.0,0.98
pretrain_80_half-seed3,80,3,96,3,2,2200,0.0,0.97
pretrain_80_half-seed3,80,3,96,3,2,2300,0.0,0.99
pretrain_80_half-seed4,80,4,96,3,2,0,0.0,0.12
pretrain_80_half-seed4,80,4,96,3,2,100,0.0,0.25
pretrain_80_half-seed4,80,4,96,3,2,200,0.0,0.49
pretrain_80_half-seed4,80,4,96,3,2,300,0.0,0.7
pretrain_80_half-seed4,80,4,96,3,2,400,0.0,0.895
pretrain_80_half-seed4,80,4,96,3,2,500,0.0,0.9
pretrain_80_half-seed4,80,4,96,3,2,600,0.0,0.92
pretrain_80_half-seed4,80,4,96,3,2,700,0.0,0.95
pretrain_80_half-seed4,80,4,96,3,2,800,0.0,0.975
pretrain_80_half-seed4,80,4,96,3,2,900,0.0,0.975
pretrain_80_half-seed4,80,4,96,3,2,1000,0.0,0.97
pretrain_80_half-seed4,80,4,96,3,2,1100,0.0,0.965
pretrain_80_half-seed4,80,4,96,3,2,1200,0.0,0.955
pretrain_80_half-seed4,80,4,96,3,2,1300,0.0,0.96
pretrain_80_half-seed4,80,4,96,3,2,1400,0.0,0.975
pretrain_80_half-seed4,80,4,96,3,2,1500,0.0,0.98
pretrain_80_half-seed4,80,4,96,3,2,1600,0.0,0.98
pretrain_80_half-seed4,80,4,96,3,2,1700,0.0,0.965
pretrain_80_half-seed4,80,4,96,3,2,1800,0.0,0.975
pretrain_80_half-seed4,80,4,96,3,2,1900,0.0,0.98
pretrain_80_half-seed4,80,4,96,3,2,2000,0.0,0.97
pretrain_80_half-seed4,80,4,96,3,2,2100,0.0,0.965
pretrain_80_half-seed4,80,4,96,3,2,2200,0.0,0.975
pretrain_80_half-seed4,80,4,96,3,2,2300,0.0,0.98
pretrain_80_half-seed4,80,4,96,3,2,2400,0.0,0.97
pretrain_80_half-seed4,80,4,96,3,2,2500,0.0,0.97
pretrain_80_half-seed4,80,4,96,3,2,2600,0.0,0.98
pretrain_80_half-seed4,80,4,96,3,2,2700,0.0,0.965
pretrain_80_half-seed4,80,4,96,3,2,2800,0.0,0.98
pretrain_80_half-seed4,80,4,96,3,2,2900,0.0,0.99
pretrain_100_half-seed0,100,0,96,3,2,0,0.0,0.25
pretrain_100_half-seed0,100,0,96,3,2,100,0.0,0.545
pretrain_100_half-seed0,100,0,96,3,2,200,0.0,0.73
pretrain_100_half-seed0,100,0,96,3,2,300,0.0,0.88
pretrain_100_half-seed0,100,0,96,3,2,400,0.0,0.935
pretrain_100_half-seed0,100,0,96,3,2,500,0.0,0.915
pretrain_100_half-seed0,100,0,96,3,2,600,0.0,0.94
pretrain_100_half-seed0,100,0,96,3,2,700,0.0,0.94
pretrain_100_half-seed0,100,0,96,3,2,800,0.0,0.96
pretrain_100_half-seed0,100,0,96,3,2,900,0.0,0.93
pretrain_100_half-seed0,100,0,96,3,2,1000,0.0,0.95
pretrain_100_half-seed0,100,0,96,3,2,1100,0.0,0.955
pretrain_100_half-seed0,100,0,96,3,2,1200,0.0,0.985
pretrain_100_half-seed0,100,0,96,3,2,1300,0.0,0.98
pretrain_100_half-seed0,100,0,96,3,2,1400,0.0,0.96
pretrain_100_half-seed0,100,0,96,3,2,1500,0.0,0.99
pretrain_100_half-seed1,100,1,96,3,2,0,0.0,0.28
pretrain_100_half-seed1,100,1,96,3,2,100,0.0,0.495
pretrain_100_half-seed1,100,1,96,3,2,200,0.0,0.73
pretrain_100_half-seed1,100,1,96,3,2,300,0.0,0.86
pretrain_100_half-seed1,100,1,96,3,2,400,0.0,0.9
pretrain_100_half-seed1,100,1,96,3,2,500,0.0,0.905
pretrain_100_half-seed1,100,1,96,3,2,600,0.0,0.96
pretrain_100_half-seed1,100,1,96,3,2,700,0.0,0.935
pretrain_100_half-seed1,100,1,96,3,2,800,0.0,0.975
pretrain_100_half-seed1,100,1,96,3,2,900,0.0,0.95
pretrain_100_half-seed1,100,1,96,3,2,1000,0.0,0.97
pretrain_100_half-seed1,100,1,96,3,2,1100,0.0,0.975
pretrain_100_half-seed1,100,1,96,3,2,1200,0.0,0.965
pretrain_100_half-seed1,100,1,96,3,2,1300,0.0,0.995
pretrain_100_half-seed2,100,2,96,3,2,0,0.0,0.215
pretrain_100_half-seed2,100,2,96,3,2,100,0.0,0.485
pretrain_100_half-seed2,100,2,96,3,2,200,0.0,0.67
pretrain_100_half-seed2,100,2,96,3,2,300,0.0,0.805
pretrain_100_half-seed2,100,2,96,3,2,400,0.0,0.875
pretrain_100_half-seed2,100,2,96,3,2,500,0.0,0.93
pretrain_100_half-seed2,100,2,96,3,2,600,0.0,0.965
pretrain_100_half-seed2,100,2,96,3,2,700,0.0,0.94
pretrain_100_half-seed2,100,2,96,3,2,800,0.0,0.955
pretrain_100_half-seed2,100,2,96,3,2,900,0.0,0.96
pretrain_100_half-seed2,100,2,96,3,2,1000,0.0,0.96
pretrain_100_half-seed2,100,2,96,3,2,1100,0.0,0.955
pretrain_100_half-seed2,100,2,96,3,2,1200,0.0,0.965
pretrain_100_half-seed2,100,2,96,3,2,1300,0.0,0.98
pretrain_100_half-seed2,100,2,96,3,2,1400,0.0,0.975
pretrain_100_half-seed2,100,2,96,3,2,1500,0.0,0.985
pretrain_100_half-seed2,100,2,96,3,2,1600,0.0,0.97
pretrain_100_half-seed2,100,2,96,3,2,1700,0.0,0.985
pretrain_100_half-seed2,100,2,96,3,2,1800,0.0,0.975
pretrain_100_half-seed2,100,2,96,3,2,1900,0.0,0.985
pretrain_100_half-seed2,100,2,96,3,2,2000,0.0,0.975
pretrain_100_half-seed2,100,2,96,3,2,2100,0.0,0.98
pretrain_100_half-seed2,100,2,96,3,2,2200,0.0,0.995
pretrain_100_half-seed3,100,3,96,3,2,0,0.0,0.305
pretrain_100_half-seed3,100,3,96,3,2,100,0.0,0.43
pretrain_100_half-seed3,100,3,96,3,2,200,0.0,0.675
pretrain_100_half-seed3,100,3,96,3,2,300,0.0,0.865
pretrain_100_half-seed3,100,3,96,3,2,400,0.0,0.9
pretrain_100_half-seed3,100,3,96,3,2,500,0.0,0.955
pretrain_100_half-seed3,100,3,96,3,2,600,0.0,0.915
pretrain_100_half-seed3,100,3,96,3,2,700,0.0,0.94
pretrain_100_half-seed3,100,3,96,3,2,800,0.0,0.955
pretrain_100_half-seed3,100,3,96,3,2,900,0.0,0.93
pretrain_100_half-seed3,100,3,96,3,2,1000,0.0,0.975
pretrain_100_half-seed3,100,3,96,3,2,1100,0.0,0.965
pretrain_100_half-seed3,100,3,96,3,2,1200,0.0,0.94
pretrain_100_half-seed3,100,3,96,3,2,1300,0.0,0.965
pretrain_100_half-seed3,100,3,96,3,2,1400,0.0,0.955
pretrain_100_half-seed3,100,3,96,3,2,1500,0.0,0.955
pretrain_100_half-seed3,100,3,96,3,2,1600,0.0,0.975
pretrain_100_half-seed3,100,3,96,3,2,1700,0.0,0.97
pretrain_100_half-seed3,100,3,96,3,2,1800,0.0,0.99
pretrain_100_half-seed4,100,4,96,3,2,0,0.0,0.325
pretrain_100_half-seed4,100,4,96,3,2,100,0.0,0.48
pretrain_100_half-seed4,100,4,96,3,2,200,0.0,0.675
pretrain_100_half-seed4,100,4,96,3,2,300,0.0,0.835
pretrain_100_half-seed4,100,4,96,3,2,400,0.0,0.89
pretrain_100_half-seed4,100,4,96,3,2,500,0.0,0.935
pretrain_100_half-seed4,100,4,96,3,2,600,0.0,0.935
pretrain_100_half-seed4,100,4,96,3,2,700,0.0,0.955
pretrain_100_half-seed4,100,4,96,3,2,800,0.0,0.945
pretrain_100_half-seed4,100,4,96,3,2,900,0.0,0.965
pretrain_100_half-seed4,100,4,96,3,2,1000,0.0,0.965
pretrain_100_half-seed4,100,4,96,3,2,1100,0.0,0.975
pretrain_100_half-seed4,100,4,96,3,2,1200,0.0,0.96
pretrain_100_half-seed4,100,4,96,3,2,1300,0.0,0.97
pretrain_100_half-seed4,100,4,96,3,2,1400,0.0,0.975
pretrain_100_half-seed4,100,4,96,3,2,1500,0.0,0.955
pretrain_100_half-seed4,100,4,96,3,2,1600,0.0,0.985
pretrain_100_half-seed4,100,4,96,3,2,1700,0.0,0.985
pretrain_100_half-seed4,100,4,96,3,2,1800,0.0,0.975
pretrain_100_half-seed4,100,4,96,3,2,1900,0.0,0.975
pretrain_100_half-seed4,100,4,96,3,2,2000,0.0,1.0
