run_name,pretrain_steps,seed,model_hidden_dim,model_heads,model_depth,episode,win_rate,draw_rate
pretrain_80_1x-seed2,80,2,128,4,2,500,0.0,0.97
pretrain_80_1x-seed2,80,2,128,4,2,600,0.0,0.98
pretrain_80_1x-seed2,80,2,128,4,2,700,0.0,0.935
pretrain_80_1x-seed2,80,2,128,4,2,800,0.0,0.985
pretrain_80_1x-seed2,80,2,128,4,2,900,0.0,0.98
pretrain_80_1x-seed2,80,2,128,4,2,1000,0.0,0.98
pretrain_80_1x-seed2,80,2,128,4,2,1100,0.0,0.955
pretrain_80_1x-seed2,80,2,128,4,2,1200,0.0,1.0
pretrain_80_1x-seed3,80,3,128,4,2,0,0.0,0.575
pretrain_80_1x-seed3,80,3,128,4,2,100,0.0,0.645
pretrain_80_1x-seed3,80,3,128,4,2,200,0.0,0.915
pretrain_80_1x-seed3,80,3,128,4,2,300,0.0,0.935
pretrain_80_1x-seed3,80,3,128,4,2,400,0.0,0.97
pretrain_80_1x-seed3,80,3,128,4,2,500,0.0,0.98
pretrain_80_1x-seed3,80,3,128,4,2,600,0.0,0.96
pretrain_80_1x-seed3,80,3,128,4,2,700,0.0,0.97
pretrain_80_1x-seed3,80,3,128,4,2,800,0.0,0.99
pretrain_80_1x-seed4,80,4,128,4,2,0,0.0,0.59
pretrain_80_1x-seed4,80,4,128,4,2,100,0.0,0.55
pretrain_80_1x-seed4,80,4,128,4,2,200,0.0,0.785
pretrain_80_1x-seed4,80,4,128,4,2,300,0.0,0.93
pretrain_80_1x-seed4,80,4,128,4,2,400,0.0,0.975
pretrain_80_1x-seed4,80,4,128,4,2,500,0.0,0.97
pretrain_80_1x-seed4,80,4,128,4,2,600,0.0,0.96
pretrain_80_1x-seed4,80,4,128,4,2,700,0.0,0.985
pretrain_80_1x-seed4,80,4,128,4,2,800,0.0,0.995
pretrain_100_1x-seed0,100,0,128,4,2,0,0.0,0.27
pretrain_100_1x-seed0,100,0,128,4,2,100,0.0,0.85
pretrain_100_1x-seed0,100,0,128,4,2,200,0.0,0.815
pretrain_100_1x-seed0,100,0,128,4,2,300,0.0,0.955
pretrain_100_1x-seed0,100,0,128,4,2,400,0.0,0.975
pretrain_100_1x-seed0,100,0,128,4,2,500,0.0,0.97
pretrain_100_1x-seed0,100,0,128,4,2,600,0.0,0.985
pretrain_100_1x-seed0,100,0,128,4,2,700,0.0,0.985
pretrain_100_1x-seed0,100,0,128,4,2,800,0.0,0.99
pretrain_100_1x-seed1,100,1,128,4,2,0,0.0,0.275
pretrain_100_1x-seed1,100,1,128,4,2,100,0.0,0.92
pretrain_100_1x-seed1,100,1,128,4,2,200,0.0,0.39
pretrain_100_1x-seed1,100,1,128,4,2,300,0.0,0.66
pretrain_100_1x-seed1,100,1,128,4,2,400,0.0,0.93
pretrain_100_1x-seed1,100,1,128,4,2,500,0.0,0.97
pretrain_100_1x-seed1,100,1,128,4,2,600,0.0,0.99
pretrain_100_1x-seed2,100,2,128,4,2,0,0.0,0.285
pretrain_100_1x-seed2,100,2,128,4,2,100,0.0,0.905
pretrain_100_1x-seed2,100,2,128,4,2,200,0.0,0.97
pretrain_100_1x-seed2,100,2,128,4,2,300,0.0,0.995
pretrain_100_1x-seed3,100,3,128,4,2,0,0.0,0.34
pretrain_100_1x-seed3,100,3,128,4,2,100,0.0,0.89
pretrain_100_1x-seed3,100,3,128,4,2,200,0.0,0.26
pretrain_100_1x-seed3,100,3,128,4,2,300,0.0,0.55
pretrain_100_1x-seed3,100,3,128,4,2,400,0.0,0.945
pretrain_100_1x-seed3,100,3,128,4,2,500,0.0,0.99
pretrain_100_1x-seed4,100,4,128,4,2,0,0.0,0.365
pretrain_100_1x-seed4,100,4,128,4,2,100,0.0,0.52
pretrain_100_1x-seed4,100,4,128,4,2,200,0.0,0.785
pretrain_100_1x-seed4,100,4,128,4,2,300,0.0,0.93
pretrain_100_1x-seed4,100,4,128,4,2,400,0.0,0.965
pretrain_100_1x-seed4,100,4,128,4,2,500,0.0,0.97
pretrain_100_1x-seed4,100,4,128,4,2,600,0.0,0.995
